state,county,fips,population,pop_density,date,cases,case_ratio,deaths,deaths_ratio,Median AQI in 2019,stay at home order,Mandatory Quarantine for Travelers,NonNoEssential Business Closures,Large Gatherings Ban,StateNoMandated School Closures,Bar/Restaurant Limits,Primary Election Postponement,Emergency Declaration,Total.x,ar_Under_1_years_White,ar_1_to_9_years_White,ar_10_to_14_years_White,ar_15_to_17_years_White,ar_18_and_19_years_White,ar_20_to_24_years_White,ar_25_to_29_years_White,ar_30_to_34_years_White,ar_35_to_44_years_White,ar_45_to_54_years_White,ar_55_to_64_years_White,ar_65_to_74_years_White,ar_75_to_84_years_White,ar_85_years_and_over_White,ar_Under_1_years_Black,ar_1_to_9_years_Black,ar_10_to_14_years_Black,ar_15_to_17_years_Black,ar_18_and_19_years_Black,ar_20_to_24_years_Black,ar_25_to_29_years_Black,ar_30_to_34_years_Black,ar_35_to_44_years_Black,ar_45_to_54_years_Black,ar_55_to_64_years_Black,ar_65_to_74_years_Black,ar_75_to_84_years_Black,ar_85_years_and_over_Black,ar_Under_1_years_Native,ar_1_to_9_years_Native,ar_10_to_14_years_Native,ar_15_to_17_years_Native,ar_18_and_19_years_Native,ar_20_to_24_years_Native,ar_25_to_29_years_Native,ar_30_to_34_years_Native,ar_35_to_44_years_Native,ar_45_to_54_years_Native,ar_55_to_64_years_Native,ar_65_to_74_years_Native,ar_75_to_84_years_Native,ar_85_years_and_over_Native,ar_Under_1_years_Asian,ar_1_to_9_years_Asian,ar_10_to_14_years_Asian,ar_15_to_17_years_Asian,ar_18_and_19_years_Asian,ar_20_to_24_years_Asian,ar_25_to_29_years_Asian,ar_30_to_34_years_Asian,ar_35_to_44_years_Asian,ar_45_to_54_years_Asian,ar_55_to_64_years_Asian,ar_65_to_74_years_Asian,ar_75_to_84_years_Asian,ar_85_years_and_over_Asian,ar_Under_1_years_PI,ar_1_to_9_years_PI,ar_10_to_14_years_PI,ar_15_to_17_years_PI,ar_18_and_19_years_PI,ar_20_to_24_years_PI,ar_25_to_29_years_PI,ar_30_to_34_years_PI,ar_35_to_44_years_PI,ar_45_to_54_years_PI,ar_55_to_64_years_PI,ar_65_to_74_years_PI,ar_75_to_84_years_PI,ar_85_years_and_over_PI,ar_Under_1_years_Hispanic,ar_1_to_9_years_Hispanic,ar_10_to_14_years_Hispanic,ar_15_to_17_years_Hispanic,ar_18_and_19_years_Hispanic,ar_20_to_24_years_Hispanic,ar_25_to_29_years_Hispanic,ar_30_to_34_years_Hispanic,ar_35_to_44_years_Hispanic,ar_45_to_54_years_Hispanic,ar_55_to_64_years_Hispanic,ar_65_to_74_years_Hispanic,ar_75_to_84_years_Hispanic,ar_85_years_and_over_Hispanic,ar_Under_1_years_With_a_disability,ar_Under 5 years_ With a disability,ar_5 to 17 years_ With a disability,ar_18_to_34_years_With_a_disability,ar_35_to_64_years_With_a_disability,ar_65_to_74_years_With_a_disability,ar_75_years_and_over_With_a_disability,Some other race alone,Car truck or van,Car truck or van_Drove alone,Car truck or van_Carpooled,Car truck or van_Carpooled_In 2_person carpool,Car truck or van_Carpooled_In 3_person carpool,Car truck or van_Carpooled_In 4_person carpool,Car truck or van_Carpooled_In 5_ or 6_person carpool,Car truck or van_Carpooled_In 7_or_more_person carpool,Motorcycle,Bicycle,Walked,Other means,Worked at home,Family households,Family households_Married_couple family,Family households_Other family,Family households_Other family_Male householder no wife present,Family households_Other family_Female householder no husband present,Nonfamily households,Nonfamily households_Householder living alone,Nonfamily households_Householder not living alone
Alabama,Chilton,1021,44428,64,4/8/2020,22,0.049518,0,0,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,36599,5.797972622,6.606737889,6.191425995,4.011038553,2.043771688,5.74332632,6.207819886,6.093062652,12.27355939,13.3992732,13.63971693,9.759829504,4.754228258,0.961774912,1.355228285,0.836088418,0.180332796,0.480887456,0.786906746,0.622967841,0.939916391,0.366130222,1.50823793,1.038279734,1.551954971,0.743189705,0.59018006,0.027323151,0,0,0,0,0,0,0,0,0,0.142080385,0.00546463,0,0,0.262302249,0,0.021858521,0,0.087434083,0,0,0,0.120221864,0.081969453,0.00546463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.945381021,1.650318315,0.765048225,1.158501598,0.038252411,0.956310282,1.027350474,1.333369764,2.317003197,0.125686494,0.256837619,0.31148392,0,0.262302249,0,0,2.475477472,2.732315091,9.470204104,3.092980683,3.519221837,4.229456,37.625768,32.731618,4.89415,3.170954,1.26565,0.412019,0.011382,0.034145,0,0,0.175279,0.391532,0.976554,27.147735,19.606192,7.541543,2.201229,5.340314,10.983383,9.499203,1.484179
Alabama,Choctaw,1023,12589,15,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,7420,3.58490566,5.687331536,6.41509434,4.043126685,2.830188679,4.204851752,4.474393531,4.501347709,11.32075472,13.34231806,13.85444744,12.66846361,7.4393531,2.102425876,4.258760108,4.636118598,4.312668464,4.986522911,0.377358491,5.202156334,4.905660377,3.477088949,7.061994609,9.622641509,11.02425876,7.4393531,4.258760108,0.161725067,0,0,0,0,0,0,0,0,0,0.053908356,0.080862534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.404312668,0.539083558,0,0.026954178,0,0,0.080862534,0,0,0.215633423,0,0,0,0.296495957,0.296495957,3.153638814,3.908355795,21.53638814,7.843665768,7.574123989,0.061185,30.026769,25.93499,4.091778,2.638623,0.573614,0.183556,0,0.695985,0,0.030593,0.458891,0.474187,0.581262,26.845124,17.76673,9.078394,1.674952,7.403442,14.072658,13.108987,0.963671
Alabama,Clarke,1025,23622,20,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,12935,4.654039428,4.051024353,6.385775029,3.741785852,1.530730576,5.875531504,5.117897178,4.684963278,10.23579436,13.59103208,14.36412833,12.46231156,8.33397758,1.035948976,5.566293003,6.385775029,5.736374179,4.174719753,2.288364901,6.200231929,4.839582528,4.221105528,10.06571318,10.63780441,10.37495168,6.262079629,2.829532277,0.3092385,0,0,0,0,0.1236954,0,0,0,0,0,0.15461925,0,0,0,0,0,0,0,0,0,0,0,0.695786625,0,0,0.27831465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1236954,0,0,0,0,0.139157325,0,0,0,0,0,3.015075377,3.185156552,9.802860456,4.205643603,7.421724005,0,30.106204,27.256325,2.849879,1.95186,0.442859,0.270636,0.024603,0.159921,0,0.036905,0.200927,0.180424,0.30344,24.742691,18.42375,6.31894,1.742732,4.576209,13.630213,13.08074,0.549473
Alabama,Clay,1027,13235,23,,,,,,29,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,11106,4.844228345,3.133441383,8.589951378,3.979830722,2.611201153,7.509454349,2.827300558,2.683234288,13.05600576,14.55069332,15.09094183,10.96704484,6.464973888,1.188546731,0.648298217,1.476679272,1.116513596,0.522240231,1.224563299,0.594273366,1.440662705,0.828381055,2.809292274,1.440662705,1.908878084,1.386637853,0.810372771,0.360165676,0,0,0.540248514,0.252115973,0,0,0,0,0,0,0.396182244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126057987,0.846389339,0.540248514,0,0,0.594273366,0,0,0,0.468215379,0.738339636,0.108049703,0.126057987,0,0,0,2.395101747,0.468215379,7.599495768,5.078336035,4.195930128,0.194349,38.712812,36.470324,2.242488,1.315593,0.665271,0.134549,0.127074,0,0,0,0.298998,0.231724,1.323068,27.231275,20.316938,6.914337,1.181044,5.733293,11.90761,10.771416,1.136194
Alabama,Cleburne,1029,14910,27,3/28/2020,4,0.026828,0,0,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,14068,6.013647995,6.511231163,6.397497868,4.307648564,2.260449247,5.388114871,6.013647995,5.08956497,12.55331248,13.77594541,13.2925789,10.69092977,5.046914984,1.464316179,0,0,0,0.042649986,0,0.07108331,0.184816605,0.44071652,0.213249929,0.426499858,0.497583167,0.355416548,0,0,0,0,0,0,0,0,0,0,0.355416548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042649986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213249929,0.255899915,0.312766562,0.184816605,0.270116577,0,0.127949957,0.270116577,0.639749787,0.028433324,0.284333239,0,0,0,0,0,1.563832812,2.573215809,11.16007961,4.122831959,4.179698607,0.843486,34.328558,29.167225,5.161334,4.766368,0.214219,0.113804,0.066943,0,0,0,0.267773,0.053555,1.191592,25.840139,20.611862,5.228277,1.747222,3.481055,12.491632,11.239791,1.251841
Alabama,Coffee,1031,52342,77,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,38923,5.842304036,5.349022429,7.286180407,4.383012615,2.415024536,5.605939933,6.613056548,6.741515299,12.96405724,13.94034376,12.55812759,9.726896693,4.465226216,1.592888523,1.829252627,1.120160317,1.777869126,1.222927318,0.724507361,1.35652442,1.392492871,1.454153071,3.041903245,2.918582843,2.872337692,1.777869126,0.462451507,0.318577705,0.046245151,0.0308301,0.241502454,0,0.0308301,0.087351951,0,0.138735452,0.349407805,0.154150502,0.169565553,0.298024304,0.0102767,0,0.0308301,0.138735452,0,0,0,0.046245151,0.313439355,0.0102767,0.061660201,0.02569175,0.298024304,0.128458752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.140713717,1.33597102,0.70909231,0.518973358,0.637155409,0.303162654,0.786167562,0.930041364,1.649410374,0.852966113,0.66798551,0.267194204,0.0205534,0,0,0,2.841507592,3.432417851,8.771163579,4.208308712,3.987359659,1.255654,41.202621,37.609187,3.593433,2.881766,0.561535,0.126735,0.023397,0,0.159881,0.165731,0.372407,0.374357,1.154266,26.483778,19.934488,6.54929,1.456481,5.092809,12.100296,10.669162,1.431134
Alabama,Colbert,1033,55241,89,4/8/2020,7,0.012672,1,0.00181,38,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,43288,5.313250785,5.036037701,6.292737017,3.677693587,2.060617261,5.498059508,6.260395491,5.437996673,11.45814082,13.51875809,13.91147662,10.47865459,5.119201626,2.092958788,0.997967104,1.60783589,1.030308631,0.88708187,0.748475328,1.326002587,1.330622805,1.076510811,2.20846424,2.411753835,2.49491776,1.732581778,0.753095546,0.212530031,0,0,0.189428941,0,0.004620218,0,0.055442617,0,0.078543707,0,0,0.032341527,0.046202181,0,0.009240436,0.013860654,0.036961745,0,0,0,0,0.078543707,0.078543707,0.069303271,0.083163925,0.092404361,0.02310109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355756792,0.522084642,0.244871558,0.170948069,0,0.115505452,0.355756792,0.138606542,0.827019035,0.346516356,0.124745888,0.055442617,0,0,0,0,1.021068194,1.861947884,10.18758085,4.218259102,4.001108852,1.326727,39.135701,36.542802,2.592898,2.080925,0.332141,0.071566,0.055051,0.053216,0.042206,0,0.196348,0.225709,0.845949,27.099734,20.055051,7.044683,2.038719,5.005964,12.902101,11.678136,1.223966
Alabama,Conecuh,1035,12067,15,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,6369,4.427696656,5.777987125,3.579839849,3.705448265,2.888993563,4.14507772,5.275553462,5.055738734,8.981001727,13.87972994,17.33396138,14.25655519,7.379494426,2.95179777,7.944732297,7.096875491,6.845658659,2.95179777,3.171612498,6.343224996,5.652378709,8.29015544,5.934997645,9.357826974,11.65018056,11.55597425,2.041136756,0.345423143,0,0,0,0,0,0.188412624,0,0,0,0.125608416,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439629455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439629455,0.314021039,0,0,0,0.188412624,0.345423143,0,0.376825247,0,0,0,0,0,0,3.454231434,11.1477469,15.51263935,9.106610143,7.096875491,0.015982,29.718715,27.70497,2.013745,0.855042,0.639284,0.375579,0,0.143839,0,0.167812,0.263705,0.023973,0.735177,23.070161,14.527729,8.542432,1.174684,7.367748,13.480901,13.097331,0.38357
Alabama,Coosa,1037,10663,16,4/9/2020,10,0.093782,0,0,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,7133,3.168372354,2.88798542,5.69185476,1.738398991,2.747791953,4.486190944,5.243235665,3.953455769,11.07528389,16.01009393,19.20650498,14.66423665,6.701247722,1.65428291,1.373895976,3.785223609,5.86008692,3.084256274,0.953315575,3.476797981,3.869339689,3.000140193,6.280667321,7.458292444,8.131221085,3.14033366,4.037571849,0.560773868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08411608,0,0,0,0,0.420580401,0,0,0.392541708,0,0,0,0,0,0,3.925417076,2.719753259,15.61755222,6.645170335,6.056357774,0,34.233072,30.907416,3.325656,2.800553,0.221096,0,0.304007,0,0,0,0.571165,0.202672,1.630585,24.541686,18.590511,5.951175,1.123906,4.827269,13.256564,12.501152,0.755412
Alabama,Covington,1039,37049,37,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,31624,5.818365798,6.741715153,5.15431318,3.807235011,1.928914748,5.217556286,5.584366304,5.318745257,10.95370605,13.20516064,14.71034657,11.33316469,6.102959777,1.448267139,0.815836074,1.271186441,1.328105237,0.752592967,0.170756388,1.435618518,1.214267645,0.803187453,1.429294207,1.84669871,1.669618012,0.834809006,0.524917784,0.177080698,0,0,0,0,0,0,0,0,0,0,0.227675183,0,0,0,0,0.170756388,0.044270175,0.012648621,0,0.018972932,0,0,0.044270175,0.09486466,0,0.063243107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164432077,0.430053124,0.069567417,0.208702251,0.012648621,0.113837592,0.056918796,0.158107766,0.025297243,0.607133822,0.347837086,0.056918796,0.025297243,0.063243107,0,0,3.010371869,2.124968378,9.151277511,5.394636985,4.787503162,0.187411,37.637547,34.467618,3.169929,2.645177,0.342695,0.104415,0.026773,0.050869,0.080319,0.074965,0.409628,0.511365,0.631844,27.105031,19.801344,7.303687,1.823244,5.480442,13.075955,11.60076,1.475195
Alabama,Crenshaw,1041,13772,23,4/9/2020,2,0.014522,0,0,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,9938,5.896558664,6.782048702,6.117931173,4.08532904,2.07285168,5.655061381,5.735560475,5.131817267,11.33024753,13.5640974,14.42946267,11.61199437,5.031193399,0.845240491,2.253974643,1.126987321,3.018716039,1.086737774,1.247735963,1.267860737,2.435097605,0.462869793,5.272690682,3.421211511,4.548198833,2.817468303,1.106862548,0.402495472,0,0.241497283,0,0,0.080499094,0,0.261622057,0,0.020124774,0.040249547,0.160998189,0.120748642,0,0,0.885490038,0,0,0,0,0,0.140873415,0.301871604,0,0.482994566,0.643992755,0.140873415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301871604,0,0.623867981,0,0.623867981,0,0.885490038,0.623867981,0,0.160998189,0,0,0,0,1.589857114,1.992352586,13.2622258,5.232441135,3.642584021,1.053011,37.129463,32.780382,4.34908,3.317706,0.714028,0.317346,0,0,0.021637,0.036062,0.699603,0.302921,1.702128,24.695276,17.129463,7.565813,1.666066,5.899748,11.547061,10.349802,1.197259
Alabama,Cullman,1043,83768,111,4/3/2020,15,0.017907,1,0.001194,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,78392,6.082253291,5.543933054,6.957342586,4.010613328,2.209409123,5.648535565,6.521073579,6.143484029,12.13133993,13.66976222,13.41208287,10.21277681,5.316869068,0.826614961,0.03316665,0.028064088,0.094397387,0.03571793,0.096948668,0.224512705,0.076538422,0.173487091,0.081640984,0.234717828,0.17093581,0.048474334,0.06888458,0,0,0.056128176,0.096948668,0,0,0,0,0,0.125012756,0.112256353,0,0.079089703,0,0,0.063782019,0,0,0,0,0,0,0.094397387,0.229615267,0,0.007653842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510256149,0.469435657,0.609756098,0.278089601,0.17093581,0.257679355,0.456679253,0.443922849,0.714358608,0.436269007,0.280640882,0.084192265,0,0,0.216858863,0.216858863,1.053678947,1.900704153,7.296662925,4.227472191,3.104908664,0.963396,38.427709,34.753927,3.673782,3.099146,0.414272,0.09233,0.030372,0.037661,0.008504,0.009719,0.235686,0.133636,0.830974,25.880481,20.633436,5.247045,1.438412,3.808633,11.452626,10.033652,1.418974
Alabama,Dale,1045,49172,90,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,35889,6.102148291,6.180166625,5.656329237,3.488534091,1.97274931,7.473041879,7.116386637,7.668087715,11.66931372,13.23525314,13.43029898,9.919473934,5.511438045,1.304020731,1.393184541,2.91454206,1.454484661,1.170275015,0.529410126,2.496586698,1.878012762,1.331884421,3.025996824,3.070578729,3.154169801,1.565939424,0.523837388,0.105882025,0.06130012,0,0.161609407,0.161609407,0,0.066872858,0,0.06130012,0.222909527,0.189473098,0.044581905,0.15046393,0,0,0.089163811,0.15046393,0.083591072,0.06130012,0,0.078018334,0.161609407,0.072445596,0.089163811,0.039009167,0.044581905,0,0.055727382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.913929059,1.125693109,0.54612834,0.529410126,0.055727382,1.081111204,0.847056201,0.802474296,1.064392989,1.147984062,0.724455961,0.044581905,0.066872858,0.089163811,0.027863691,0.027863691,2.530023127,3.299060994,11.02287609,5.143637326,3.984507788,1.922647,37.860116,34.942645,2.91747,2.549995,0.24566,0.097452,0.024363,0,0.054817,0.07715,1.080093,0.302507,1.228302,25.552736,18.483403,7.069333,1.384631,5.684702,12.352045,10.628363,1.723683
Alabama,Dallas,1047,37196,42,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,11257,4.210713334,6.609220929,2.860442391,3.304610465,2.771608777,3.535577863,4.601581238,4.690414853,9.807231056,12.91640757,17.30478813,14.62201297,7.15998934,1.510171449,16.75401972,16.45198543,22.7058719,12.56107311,7.231056232,16.87838678,14.74638003,12.66767345,24.2515768,26.31251666,29.93692813,17.64235587,8.225992716,0.994936484,0,0,0,0,0,0,0,0,0,0.088833615,0,0,0,0,0.355334459,0.106600338,0,0,0,0,0,0.72843564,0,0.088833615,0.373101181,0,0,0,0,0,0,0,0,0,0,0,0,0.071066892,0.337567736,0,0,0,0,0,0,0,0.284267567,0,0,0.017766723,1.350270943,0.319801013,1.776672293,0.230967398,0,0,0,0,4.921382251,8.119392378,26.04601581,10.44683308,10.12703207,0.062455,33.398286,30.190612,3.207674,2.460716,0.572085,0.142397,0.012491,0.019986,0,0.084938,0.507132,0.45467,0.507132,26.390867,13.869944,12.520922,2.475705,10.045217,14.419546,12.99308,1.426466
Alabama,DeKalb,1049,71513,93,,,,,,39,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,60972,5.356557108,6.111001771,7.170504494,4.083841763,2.571672243,5.937151479,5.694417109,5.49104507,12.09735616,14.1671587,13.50783966,10.46709965,5.149904874,0.639637867,0.055763301,0.183690874,0.055763301,0.009840583,0.032801942,0.052483107,0.059043495,0.111526602,0.150888933,0.370661943,0.104966214,0.14104835,0,0,0.314898642,0.045922719,0,0.111526602,0,0.026241553,0.511710293,0.026241553,0.059043495,0.196811651,0.209932428,0.190251263,0.026241553,0,0,0.013120777,0,0,0,0,0,0.213212622,0,0.082004855,0,0,0,0,0.416584662,0.24273437,0,0,0,0,0.042642524,0,0.213212622,0,0,0,0,0,2.027160008,1.991077872,2.532309913,1.125106606,0.741323886,1.266154956,1.279275733,1.423604277,2.732401758,1.649937676,0.813488158,0.147608738,0,0,0,0,1.19071049,1.430164666,7.327953815,3.526208752,3.168667585,8.285112,38.099719,34.005618,4.094101,3.050562,0.566011,0.30618,0.026685,0.144663,0.05618,0.01264,0.377809,0.094101,1.035112,25.860955,19.348315,6.51264,2.085674,4.426966,10.841292,9.837079,1.004213
Alabama,Elmore,1051,81209,126,,,,,,41,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,60824,5.5931869,6.359331843,6.063396028,4.08720242,2.137314218,5.866105485,6.017361568,5.75430751,12.36025253,13.922136,13.48480863,9.808628173,4.231882152,1.226489544,2.002499014,1.341575694,2.482572669,1.140996975,1.147573326,3.232276733,2.735762199,2.30501118,4.146389583,3.538077075,2.610811522,1.134420623,0.506379061,0.049322636,0,0,0,0,0,0,0,0.236748652,0.082204393,0.128238853,0.042746284,0.118374326,0.036169933,0,0,0,0.072339866,0,0,0,0.164408786,0,0.151256083,0,0,0.055898987,0,0.039458109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361699329,0.374852032,0.466920952,0.223595949,0.269630409,0.434039195,0.016440879,0.292647639,0.5688544,0.368275681,0.292647639,0.164408786,0,0.04603446,0.06905169,0.06905169,1.48296725,3.071156123,9.535709588,4.491648034,3.485466263,0.953061,39.630843,35.869083,3.761759,3.143624,0.355859,0.046791,0.208097,0.007388,0.081269,0,0.30168,0.227799,1.057725,25.807762,19.210215,6.597547,1.99601,4.601537,10.077328,9.039305,1.038024
Alabama,Escambia,1053,36633,41,3/28/2020,1,0.000314,0,0,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,23095,5.403767049,5.291188569,6.624810565,3.576531717,1.723316735,5.291188569,6.096557696,5.750162373,13.54405716,14.41870535,14.34942628,10.85083351,5.940679801,1.108465036,3.481273003,4.191383416,1.991773111,2.225589955,1.307642347,4.104784585,5.758822256,5.308508335,8.763801689,6.711409396,5.525005412,3.152197445,1.757956268,0.190517428,0.467633687,0.25113661,0.684130764,0.11257848,0.233816843,0.6148517,0.294436025,0.398354622,0.398354622,1.073825503,0.311755791,0.47629357,0.58887205,0,0,0,0,0,0,0.207837194,0,0.329075557,0,0,0.311755791,0,0,0,0,0,0,0,0,0,0,0,0,0.623511583,0,0,0,0,0.051959299,0.95258714,0.277116259,0.277116259,0,0.398354622,0.207837194,0.051959299,0.666810998,0.36371509,0.72743018,0.086598831,0,0.069279065,0,0,1.342281879,2.277549253,14.55726348,5.048711842,4.477159558,0.621517,31.678633,29.43099,2.247643,1.527004,0.573296,0.037505,0.109837,0,0,0.021432,0.136627,0.091084,0.216995,22.00225,15.567402,6.434848,1.267145,5.167703,13.970746,12.644664,1.326082
Alabama,Etowah,1055,102268,188,4/8/2020,47,0.045958,4,0.003911,43,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,82710,5.48422198,6.199975819,5.498730504,3.902792891,2.050538024,5.742957321,6.001692661,5.358481441,12.15814291,13.93060089,13.67186555,10.86930238,5.077983315,1.409744892,1.33962036,1.458106638,1.092975456,1.001088139,0.689154878,1.878853827,1.138919115,1.124410591,2.207713698,2.241566921,2.219804135,1.315439487,0.415911014,0.079796881,0.050779833,0,0.162011849,0,0,0.007254262,0,0.033853222,0.019344698,0.096723492,0.045943659,0.084633055,0.019344698,0,0,0.031435135,0.021762786,0.094305404,0,0,0.06287027,0.074960706,0.406238665,0.021762786,0.058034095,0.009672349,0.024180873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573086688,0.611776085,0.619030347,0.278080039,0.012090436,0.560996252,0.423165276,0.224882118,0.773787934,0.539233466,0.249062991,0.130576714,0,0,0.113650103,0.113650103,1.936887922,3.070970862,9.933502599,4.325958167,3.586023455,0.729558,37.845714,34.312554,3.53316,3.05715,0.267149,0.115602,0.049544,0.043715,0.035944,0.034001,0.336121,0.204976,1.599005,25.392708,18.661537,6.731171,1.514489,5.216682,12.277174,10.953089,1.324085
Alabama,Fayette,1057,16302,27,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,14095,5.391982973,5.491308975,6.924441291,3.930471799,2.355445193,6.18659099,5.789286981,5.037247251,11.22383824,13.33806314,14.0049663,11.05356509,5.718339837,1.972330614,1.603405463,1.51826889,0.056757716,0.312167435,0.241220291,0.681092586,0.482440582,1.560837176,1.51826889,1.88719404,1.858815183,1.731110323,0.25540972,0.014189429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12770486,0,0,0,0,0,0.156083718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283788578,0.51081944,0.950691735,0,0,0,0,0,0,0,0,0,0,0,0,0,2.667612629,3.518978361,14.03334516,5.363604115,5.349414686,0,36.520953,32.601749,3.919204,3.099186,0.422068,0.13868,0.235152,0.024118,0,0,0.506482,0.150739,0.783841,29.014169,21.826952,7.187217,2.797709,4.389509,12.873078,11.52849,1.344588
Alabama,Franklin,1059,31362,49,,,,,,,Statewide,No,All NonNoEssential Businesses,>10 People Prohibited,Yes,Closed except for takeout/delivery,Yes,Yes,26467,6.181282352,5.251823025,6.566667926,4.027657082,1.994937091,7.276986436,5.795896777,7.926852307,11.55401065,13.29958061,12.48346998,9.377715646,4.805984811,1.4281936,0.612082971,0.234253977,0.642309291,0.400498734,0.045339479,0.340046095,1.080590925,0.01511316,0.513847433,0,0.574300072,0.355159255,0.068009219,0,0,0,0,0,0,0.158688178,0.506290853,0,0.181357917,0.72543167,0,0.052896059,0,0,0,0,0.01511316,0.037782899,0,0,0,0,0.090678959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.493671364,1.261948842,3.423130691,1.133486984,0.332489515,3.294668833,1.503759398,3.196433294,3.271999093,1.465976499,0,0.544073752,0,0,0,0,0.967242226,2.402992406,7.730381229,3.324895152,3.664941248,8.77243,38.938558,33.691586,5.246972,3.760066,1.106461,0.091941,0.259971,0.028533,0,0,0.317038,0.611883,0.538964,24.418236,17.893602,6.524634,1.765899,4.758734,11.121679,9.888403,1.233276
